organism,id1,id2,database
511145,b1901,b4230,540
511145,b1901,b4288,540
511145,b1901,b3194,360
511145,b1901,b3917,540
511145,b1901,b2178,540
511145,b1901,b2200,540
511145,b1901,b3544,540
511145,b1901,b4231,540
511145,b1901,b4035,540
511145,b1901,b1918,540
511145,b1901,b2201,540
511145,b1901,b3542,540
511145,b1901,b3271,540
511145,b1901,b3479,540
511145,b1901,b3567,540
511145,b1901,b3728,540
511145,b1901,b4289,540
511145,b1901,b4032,540
511145,b1901,b3455,540
511145,b1901,b3460,540
511145,b1901,b3453,540
511145,b1901,b3201,540
511145,b1901,b2679,540
511145,b1901,b4262,540
511145,b1901,b2306,540
511145,b1901,b2678,540
511145,b1901,b3452,540
511145,b1901,b2417,540
511145,b1901,b3751,540
511145,b1901,b3750,540
511145,b1901,b2308,540
511145,b1901,b3541,540
511145,b1901,b3725,540
511145,b1901,b2310,540
511145,b1901,b1917,540
511145,b1901,b4086,540
511145,b1901,b2423,540
511145,b1901,b3566,540
511145,b1901,b3727,540
511145,b1901,b3458,540
511145,b1901,b3269,540
511145,b1901,b2547,540
511145,b1902,b2753,84
511145,b1902,b2271,84
511145,b1905,b2526,68
511145,b1905,b2271,84
511145,b1905,b2753,84
511145,b1905,b2143,52
511145,b1907,b2708,191
511145,b1907,b2526,138
511145,b1907,b3517,141
511145,b1907,b2237,116
511145,b1907,b3207,116
511145,b1907,b2069,138
511145,b1912,b2560,900
511145,b1912,b2585,900
511145,b1912,b3918,900
511145,b1913,b2894,720
511145,b1913,b3811,720
511145,b1913,b2831,540
511145,b1913,b4350,540
511145,b1913,b4349,540
511145,b1913,b4170,540
511145,b1913,b4058,900
511145,b1913,b2733,540
511145,b1913,b4348,540
511145,b1914,b1916,900
511145,b1914,b2786,900
511145,b1917,b4033,540
511145,b1917,b4288,540
511145,b1917,b4230,540
511145,b1917,b3194,360
511145,b1917,b3917,540
511145,b1917,b2178,540
511145,b1917,b2200,540
511145,b1917,b3544,540
511145,b1917,b4231,540
511145,b1917,b4035,540
511145,b1917,b2201,540
511145,b1917,b1918,900
511145,b1917,b3542,540
511145,b1917,b3567,540
511145,b1917,b3271,540
511145,b1917,b3479,540
511145,b1917,b3728,540
511145,b1917,b4289,540
511145,b1917,b4032,540
511145,b1917,b3455,540
511145,b1917,b3453,540
511145,b1917,b3460,540
511145,b1917,b3201,540
511145,b1917,b2679,540
511145,b1917,b4262,540
511145,b1917,b2306,540
511145,b1917,b2678,540
511145,b1917,b3452,540
511145,b1917,b2417,540
511145,b1917,b3751,540
511145,b1917,b3750,540
511145,b1917,b2308,540
511145,b1917,b3541,540
511145,b1917,b3725,540
511145,b1917,b2310,540
511145,b1917,b4086,540
511145,b1917,b2423,540
511145,b1917,b3566,540
511145,b1917,b3727,540
511145,b1917,b3458,540
511145,b1917,b3269,540
511145,b1917,b2547,540
511145,b1917,b2548,540
511145,b1917,b3476,540
511145,b1917,b2422,540
511145,b1917,b2546,540
511145,b1917,b3543,540
511145,b1917,b4227,540
511145,b1917,b2197,540
511145,b1917,b2148,540
511145,b1917,b2198,540
511145,b1917,b3454,540
511145,b1917,b2307,540
511145,b1917,b4261,540
511145,b1917,b2180,540
511145,b1917,b3749,540
511145,b1917,b3450,540
511145,b1917,b2128,540
511145,b1917,b3726,540
511145,b1917,b4034,540
511145,b1917,b3486,360
511145,b1917,b1920,900
511145,b1917,b4460,540
511145,b1917,b2211,540
511145,b1917,b4513,540
511145,b1917,b2177,540
511145,b1917,b2130,540
511145,b1917,b2129,540
511145,b1917,b3456,540
511145,b1917,b4287,540
511145,b1917,b2179,540
511145,b1917,b4105,360
511145,b1917,b2149,540
511145,b1917,b2677,540
511145,b1917,b4485,540
511145,b1917,b2425,540
511145,b1917,b3478,540
511145,b1917,b4087,540
511145,b1917,b4088,540
511145,b1917,b3540,540
511145,b1917,b2131,540
511145,b1917,b2199,540
511145,b1917,b2424,540
511145,b1917,b3451,540
511145,b1917,b3485,360
511145,b1917,b3457,540
511145,b1917,b2150,540
511145,b1917,b3020,360
511145,b1917,b4290,540
511145,b1917,b3477,540
511145,b1917,b3480,540
511145,b1917,b3270,540
511145,b1917,b2309,540
511145,b1917,b3568,540
511145,b1918,b3725,540
511145,b1918,b3541,540
511145,b1918,b2310,540
511145,b1918,b3751,540
511145,b1918,b2308,540
511145,b1918,b3750,540
511145,b1918,b3458,540
511145,b1918,b3727,540
511145,b1918,b3269,540
511145,b1918,b2547,540
511145,b1918,b4086,540
511145,b1918,b3566,540
511145,b1918,b2423,540
511145,b1918,b3452,540
511145,b1918,b2678,540
511145,b1918,b2679,540
511145,b1918,b2306,540
511145,b1918,b4262,540
511145,b1918,b2417,540
511145,b1918,b3567,540
511145,b1918,b3271,540
511145,b1918,b3479,540
511145,b1918,b4032,540
511145,b1918,b4289,540
511145,b1918,b3728,540
511145,b1918,b2201,540
511145,b1918,b3542,540
511145,b1918,b3201,540
511145,b1918,b3453,540
511145,b1918,b3460,540
511145,b1918,b3455,540
511145,b1918,b3917,540
511145,b1918,b2200,540
511145,b1918,b2178,540
511145,b1918,b4288,540
511145,b1918,b4230,540
511145,b1918,b4033,540
511145,b1918,b3194,360
511145,b1918,b4035,540
511145,b1918,b3544,540
511145,b1918,b4231,540
511145,b1918,b3451,540
511145,b1918,b3485,360
511145,b1918,b3540,540
511145,b1918,b4087,540
511145,b1918,b4088,540
511145,b1918,b2131,540
511145,b1918,b2424,540
511145,b1918,b2199,540
511145,b1918,b3480,540
511145,b1918,b3270,540
511145,b1918,b3477,540
511145,b1918,b3568,540
511145,b1918,b2309,540
511145,b1918,b3457,540
511145,b1918,b2150,540
511145,b1918,b4290,540
511145,b1918,b3020,360
511145,b1918,b2177,540
511145,b1918,b2130,540
511145,b1918,b2129,540
511145,b1918,b4513,540
511145,b1918,b2677,540
511145,b1918,b2149,540
511145,b1918,b3478,540
511145,b1918,b4485,540
511145,b1918,b2425,540
511145,b1918,b4287,540
511145,b1918,b2179,540
511145,b1918,b4105,360
511145,b1918,b3456,540
511145,b1918,b2128,540
511145,b1918,b2180,540
511145,b1918,b3450,540
511145,b1918,b3749,540
511145,b1918,b4460,540
511145,b1918,b2211,540
511145,b1918,b3726,540
511145,b1918,b1920,900
511145,b1918,b4034,540
511145,b1918,b3486,360
511145,b1918,b4227,540
511145,b1918,b2197,540
511145,b1918,b2548,540
511145,b1918,b3543,540
511145,b1918,b2546,540
511145,b1918,b3476,540
511145,b1918,b2422,540
511145,b1918,b4261,540
511145,b1918,b2198,540
511145,b1918,b2148,540
511145,b1918,b2307,540
511145,b1918,b3454,540
511145,b1919,b3008,900
511145,b1919,b2521,900
511145,b1920,b2417,540
511145,b1920,b4262,540
511145,b1920,b2306,540
511145,b1920,b2679,540
511145,b1920,b2678,540
511145,b1920,b3452,540
511145,b1920,b2423,540
511145,b1920,b3566,540
511145,b1920,b4086,540
511145,b1920,b3269,540
511145,b1920,b2547,540
511145,b1920,b3727,540
511145,b1920,b3458,540
511145,b1920,b3750,540
511145,b1920,b2308,540
511145,b1920,b3751,540
511145,b1920,b2310,540
511145,b1920,b3541,540
511145,b1920,b3725,540
511145,b1920,b4231,540
511145,b1920,b3544,540
511145,b1920,b4035,540
511145,b1920,b3194,360
511145,b1920,b4033,540
511145,b1920,b4230,540
511145,b1920,b4288,540
511145,b1920,b2178,540
511145,b1920,b2200,540
511145,b1920,b3917,540
511145,b1920,b3455,540
511145,b1920,b3460,540
511145,b1920,b3453,540
511145,b1920,b3201,540
511145,b1920,b3542,540
511145,b1920,b2201,540
511145,b1920,b3728,540
511145,b1920,b4289,540
511145,b1920,b4032,540
511145,b1920,b3271,540
511145,b1920,b3479,540
511145,b1920,b3567,540
511145,b1920,b3456,540
511145,b1920,b4105,360
511145,b1920,b4287,540
511145,b1920,b2179,540
511145,b1920,b2425,540
511145,b1920,b4485,540
511145,b1920,b3478,540
511145,b1920,b2149,540
511145,b1920,b2677,540
511145,b1920,b4513,540
511145,b1920,b2130,540
511145,b1920,b2129,540
511145,b1920,b2177,540
511145,b1920,b3020,360
511145,b1920,b4290,540
511145,b1920,b2150,540
511145,b1920,b3457,540
511145,b1920,b2309,540
511145,b1920,b3568,540
511145,b1920,b3477,540
511145,b1920,b3270,540
511145,b1920,b3480,540
511145,b1920,b2131,540
511145,b1920,b2199,540
511145,b1920,b2424,540
511145,b1920,b4088,540
511145,b1920,b4087,540
511145,b1920,b3540,540
511145,b1920,b3485,360
511145,b1920,b3451,540
511145,b1920,b3454,540
511145,b1920,b2307,540
511145,b1920,b2148,540
511145,b1920,b2198,540
511145,b1920,b4261,540
511145,b1920,b3476,540
511145,b1920,b2422,540
511145,b1920,b3543,540
511145,b1920,b2546,540
511145,b1920,b2548,540
511145,b1920,b2197,540
511145,b1920,b4227,540
511145,b1920,b3486,360
511145,b1920,b4034,540
511145,b1920,b3726,540
511145,b1920,b2211,540
511145,b1920,b4460,540
511145,b1920,b3749,540
511145,b1920,b3450,540
511145,b1920,b2180,540
511145,b1920,b2128,540
511145,b1921,b2741,900
511145,b1922,b2573,540
511145,b1922,b3649,540
511145,b1922,b3987,540
511145,b1922,b3067,540
511145,b1922,b3295,540
511145,b1922,b3988,540
511145,b1927,b3370,127
511145,b1927,b4132,127
511145,b1927,b3417,900
511145,b1927,b4141,127
511145,b1927,b3571,900
511145,b1927,b3416,900
511145,b1927,b3431,900
511145,b1927,b4156,127
511145,b1927,b4115,127
511145,b1927,b2014,127
511145,b1927,b3078,127
511145,b1927,b3432,900
511145,b1927,b3428,900
511145,b1939,b1946,800
511145,b1939,b1945,800
511145,b1940,b1949,540
511145,b1940,b1941,540
511145,b1940,b1947,540
511145,b1940,b1948,540
511145,b1940,b1942,540
511145,b1940,b1950,540
511145,b1941,b3738,540
511145,b1941,b3731,540
511145,b1941,b1950,540
511145,b1941,b3737,540
511145,b1941,b3733,540
511145,b1941,b3735,540
511145,b1941,b3732,540
511145,b1941,b1942,540
511145,b1941,b1948,540
511145,b1941,b3739,540
511145,b1941,b3736,540
511145,b1941,b1947,540
511145,b1941,b1949,540
511145,b1941,b3734,540
511145,b1942,b1947,540
511145,b1942,b1949,540
511145,b1942,b1950,540
511145,b1942,b1948,540
511145,b1945,b1946,800
511145,b1947,b1948,540
511145,b1947,b1950,540
511145,b1947,b1949,540
511145,b1948,b1950,540
511145,b1948,b1949,540
511145,b1949,b1950,540
511145,b1951,b2216,900
511145,b1951,b2217,800
511145,b1956,b2067,900
511145,b1961,b2942,900
511145,b1967,b4311,540
511145,b1967,b3553,900
511145,b1967,b4471,800
511145,b1967,b4036,540
511145,b1967,b2797,800
511145,b1967,b2215,540
511145,b1967,b2069,46
511145,b1967,b3875,540
511145,b1967,b2062,540
511145,b1967,b2366,800
511145,b1967,b3966,540
511145,b1967,b2133,900
511145,b1967,b3720,540
511145,b1967,b3117,800
511145,b1967,b3772,800
511145,b1970,b2937,71
511145,b1970,b4149,127
511145,b1982,b3665,900
511145,b1982,b2781,900
511145,b1982,b2744,900
511145,b1982,b4374,900
511145,b1982,b3032,900
511145,b1982,b2162,900
511145,b1982,b4384,900
511145,b1982,b2795,900
511145,b1982,b3399,900
511145,b1991,b1992,500
511145,b1992,b1993,900
511145,b1992,b2459,900
511145,b2001,b3320,82
511145,b2010,b2175,500
511145,b2010,b2430,900
511145,b2010,b3182,900
511145,b2010,b3208,500
511145,b2010,b3396,900
511145,b2010,b2519,500
511145,b2010,b3933,500
511145,b2014,b2066,70
511145,b2014,b2237,126
511145,b2014,b3207,126
511145,b2014,b3571,127
511145,b2014,b3847,57
511145,b2014,b4239,127
511145,b2016,b3316,271
511145,b2016,b3296,231
511145,b2016,b3314,282
511145,b2016,b3342,268
511145,b2016,b3307,268
511145,b2016,b3303,275
511145,b2016,b3165,268
511145,b2016,b3306,282
511145,b2016,b3298,249
511145,b2016,b3319,275
511145,b2016,b3311,282
511145,b2016,b3321,235
511145,b2016,b3341,231
511145,b2016,b2942,300
511145,b2016,b3297,237
511145,b2016,b3590,143
511145,b2017,b2630,540
511145,b2017,b3022,540
511145,b2017,b3083,540
511145,b2017,b4225,540
511145,b2017,b3129,540
511145,b2017,b3021,540
511145,b2017,b3082,540
511145,b2017,b4532,540
511145,b2017,b4539,540
511145,b2017,b2782,540
511145,b2017,b2631,540
511145,b2017,b2783,540
511145,b2017,b4224,540
511145,b2017,b3130,540
511145,b2019,b4094,800
511145,b2019,b2026,900
511145,b2020,b2022,900
511145,b2021,b2265,800
511145,b2021,b3942,900
511145,b2021,b3441,900
511145,b2021,b4039,800
511145,b2021,b4054,900
511145,b2021,b2600,900
511145,b2021,b2022,900
511145,b2021,b2599,900
511145,b2022,b2023,900
511145,b2022,b2025,900
511145,b2023,b2025,900
511145,b2023,b2024,900
511145,b2023,b4006,800
511145,b2024,b2025,900
511145,b2024,b2026,900
511145,b2025,b4006,800
511145,b2028,b2042,900
511145,b2028,b2255,900
511145,b2029,b2914,900
511145,b2029,b3091,800
511145,b2029,b3437,900
511145,b2029,b3386,900
511145,b2029,b4090,900
511145,b2029,b2842,800
511145,b2029,b4322,800
511145,b2029,b4268,900
511145,b2032,b3432,260
511145,b2034,b3432,260
511145,b2038,b3788,900
511145,b2038,b3791,900
511145,b2038,b2040,900
511145,b2038,b2041,900
511145,b2039,b3789,900
511145,b2039,b3788,900
511145,b2039,b2041,900
511145,b2039,b2042,900
511145,b2040,b2041,800
511145,b2040,b3788,800
511145,b2041,b3791,900
511145,b2041,b3789,900
511145,b2041,b3788,900
511145,b2042,b3428,900
511145,b2042,b3431,900
511145,b2042,b3416,900
511145,b2042,b3533,900
511145,b2042,b3417,900
511145,b2042,b3430,900
511145,b2042,b3885,800
511145,b2042,b3789,900
511145,b2044,b2059,500
511145,b2044,b2045,500
511145,b2044,b3432,260
511145,b2045,b2046,500
511145,b2046,b2056,500
511145,b2047,b2050,500
511145,b2048,b2049,900
511145,b2048,b2407,85
511145,b2049,b2053,900
511145,b2050,b3432,260
511145,b2050,b2054,500
511145,b2052,b2942,300
511145,b2052,b3297,237
511145,b2052,b3590,143
511145,b2052,b3298,249
511145,b2052,b3319,275
511145,b2052,b2053,900
511145,b2052,b3311,282
511145,b2052,b3321,235
511145,b2052,b3341,231
511145,b2052,b3165,268
511145,b2052,b3306,282
511145,b2052,b3316,271
511145,b2052,b3296,231
511145,b2052,b3314,282
511145,b2052,b3342,268
511145,b2052,b3307,268
511145,b2052,b3303,275
511145,b2054,b2055,500
511145,b2055,b2057,500
511145,b2057,b3432,260
511145,b2057,b2058,500
511145,b2058,b2059,500
511145,b2060,b2287,337
511145,b2060,b2488,198
511145,b2060,b2720,198
511145,b2060,b4211,228
511145,b2060,b3152,228
511145,b2060,b2281,198
511145,b2060,b2284,323
511145,b2060,b2562,198
511145,b2060,b2283,324
511145,b2060,b2764,91
511145,b2060,b2286,821
511145,b2060,b2285,323
511145,b2062,b3966,540
511145,b2062,b3875,540
511145,b2062,b3720,540
511145,b2062,b4311,540
511145,b2062,b2215,540
511145,b2062,b4036,540
511145,b2065,b3640,900
511145,b2065,b2780,900
511145,b2065,b2781,900
511145,b2065,b2518,900
511145,b2065,b2251,500
511145,b2065,b4238,900
511145,b2066,b3440,130
511145,b2066,b2526,104
511145,b2066,b3831,900
511145,b2066,b4175,214
511145,b2066,b4019,224
511145,b2066,b3087,130
511145,b2066,b4213,900
511145,b2066,b3528,124
511145,b2066,b2795,900
511145,b2066,b2162,900
511145,b2066,b2576,49
511145,b2066,b3926,185
511145,b2066,b3648,130
511145,b2066,b2913,384
511145,b2066,b2937,66
511145,b2066,b3210,49
511145,b2066,b4280,130
511145,b2066,b2218,49
511145,b2066,b4481,185
511145,b2066,b2370,49
511145,b2066,b3399,900
511145,b2066,b3234,182
511145,b2066,b2781,900
511145,b2066,b2320,384
511145,b2066,b4077,124
511145,b2066,b2271,190
511145,b2066,b3207,485
511145,b2066,b2498,900
511145,b2066,b2237,485
511145,b2066,b3235,182
511145,b2066,b2143,900
511145,b2066,b2753,190
511145,b2066,b2786,49
511145,b2066,b2508,66
511145,b2066,b4174,214
511145,b2066,b2069,104
511145,b2066,b4374,900
511145,b2066,b2744,900
511145,b2068,b3987,74
511145,b2069,b3737,45
511145,b2069,b4175,92
511145,b2069,b3532,135
511145,b2069,b2845,138
511145,b2069,b2275,135
511145,b2069,b2195,129
511145,b2069,b2218,88
511145,b2069,b3734,54
511145,b2069,b2370,88
511145,b2069,b4143,43
511145,b2069,b4207,208
511145,b2069,b3363,126
511145,b2069,b3807,54
511145,b2069,b3539,138
511145,b2069,b3517,144
511145,b2069,b2851,135
511145,b2069,b2522,135
511145,b2069,b4174,92
511145,b2069,b3640,118
511145,b2069,b2216,88
511145,b2069,b4502,46
511145,b2069,b2576,44
511145,b2069,b2708,45
511145,b2069,b2927,90
511145,b2069,b3732,43
511145,b2069,b3161,138
511145,b2069,b4019,127
511145,b2069,b2614,49
511145,b2069,b2274,135
511145,b2069,b3178,46
511145,b2069,b3210,88
511145,b2069,b3709,138
511145,b2069,b3347,208
511145,b2069,b2796,138
511145,b2069,b2237,91
511145,b2069,b3207,91
511145,b2069,b4109,90
511145,b2069,b3639,54
511145,b2069,b3116,138
511145,b2069,b3110,138
511145,b2069,b2786,88
511145,b2072,b2302,45
511145,b2072,b3363,46
511145,b2072,b2708,318
511145,b2072,b2989,45
511145,b2072,b3592,45
511145,b2072,b3500,191
511145,b2072,b2905,766
511145,b2072,b2237,266
511145,b2072,b3962,191
511145,b2072,b3207,266
511145,b2074,b2075,900
511145,b2074,b2686,540
511145,b2074,b2470,540
511145,b2074,b2685,540
511145,b2074,b2368,540
511145,b2074,b3265,540
511145,b2074,b2076,900
511145,b2074,b3266,540
511145,b2074,b2367,540
511145,b2074,b3035,900
511145,b2075,b2686,540
511145,b2075,b2367,540
511145,b2075,b3035,900
511145,b2075,b3266,540
511145,b2075,b2076,900
511145,b2075,b3265,540
511145,b2075,b2368,540
511145,b2075,b2685,540
511145,b2075,b2470,540
511145,b2076,b2686,540
511145,b2076,b2367,540
511145,b2076,b3035,900
511145,b2076,b2368,540
511145,b2076,b3265,540
511145,b2076,b3266,540
511145,b2076,b2470,540
511145,b2076,b2685,540
511145,b2078,b2079,900
511145,b2086,b2237,275
511145,b2086,b3207,275
511145,b2086,b4143,761
511145,b2091,b3916,900
511145,b2091,b3141,900
511145,b2091,b4304,900
511145,b2091,b2093,900
511145,b2091,b4565,900
511145,b2091,b4302,900
511145,b2091,b2094,900
511145,b2093,b4302,900
511145,b2093,b4565,900
511145,b2093,b4304,900
511145,b2093,b2094,900
511145,b2093,b2415,900
511145,b2094,b2415,900
511145,b2094,b4304,900
511145,b2094,b4565,900
511145,b2094,b4302,900
511145,b2095,b4477,900
511145,b2095,b3137,900
511145,b2095,b3132,900
511145,b2095,b2096,900
511145,b2095,b3916,900
511145,b2096,b3916,900
511145,b2096,b3132,900
511145,b2096,b3137,900
511145,b2096,b4477,900
511145,b2097,b3902,900
511145,b2097,b2464,900
511145,b2097,b2800,900
511145,b2097,b3612,800
511145,b2097,b2465,900
511145,b2097,b2935,900
511145,b2097,b4381,900
511145,b2097,b4395,800
511145,b2097,b2388,800
511145,b2097,b3919,900
511145,b2097,b2925,900
511145,b2097,b2930,900
511145,b2097,b4025,800
511145,b2097,b2415,500
511145,b2097,b2168,900
511145,b2097,b3925,900
511145,b2097,b2167,900
511145,b2097,b4232,900
511145,b2097,b3916,900
511145,b2097,b2417,800
511145,b2097,b2779,800
511145,b2100,b3207,66
511145,b2100,b2836,43
511145,b2103,b3994,900
511145,b2103,b3993,900
511145,b2103,b2418,500
511145,b2104,b2311,500
511145,b2104,b3993,900
511145,b2113,b2720,198
511145,b2113,b2764,91
511145,b2113,b2488,198
511145,b2113,b2283,324
511145,b2113,b2562,198
511145,b2113,b2287,337
511145,b2113,b2285,323
511145,b2113,b2284,323
511145,b2113,b2281,198
511145,b2113,b3152,228
511145,b2113,b4211,228
511145,b2113,b2286,821
511145,b2114,b2301,91
511145,b2114,b2302,91
511145,b2114,b3229,91
511145,b2114,b2400,105
511145,b2114,b4129,77
511145,b2114,b2989,91
511145,b2114,b3288,900
511145,b2114,b3592,91
511145,b2114,b4019,900
511145,b2114,b2890,77
511145,b2114,b3829,900
511145,b2120,b4147,332
511145,b2120,b2171,332
511145,b2125,b2126,800
511145,b2128,b2310,540
511145,b2128,b3451,540
511145,b2128,b3485,360
511145,b2128,b3725,540
511145,b2128,b3541,540
511145,b2128,b2308,540
511145,b2128,b3750,540
511145,b2128,b2424,540
511145,b2128,b2199,540
511145,b2128,b2131,900
511145,b2128,b3540,540
511145,b2128,b4087,540
511145,b2128,b3751,540
511145,b2128,b4088,540
511145,b2128,b3568,540
511145,b2128,b2547,540
511145,b2128,b3269,540
511145,b2128,b2309,540
511145,b2128,b3480,540
511145,b2128,b3458,540
511145,b2128,b3270,540
511145,b2128,b3727,540
511145,b2128,b3477,540
511145,b2128,b3566,540
511145,b2128,b4290,540
511145,b2128,b3020,360
511145,b2128,b2423,540
511145,b2128,b3457,540
511145,b2128,b2150,540
511145,b2128,b4086,540
511145,b2128,b3452,540
511145,b2128,b2129,900
511145,b2128,b2130,900
511145,b2128,b2678,540
511145,b2128,b2177,540
511145,b2128,b4513,540
511145,b2128,b2306,540
511145,b2128,b4262,540
511145,b2128,b2679,540
511145,b2128,b3478,540
511145,b2128,b4485,540
511145,b2128,b2425,540
511145,b2128,b2677,540
511145,b2128,b2149,540
511145,b2128,b2179,540
511145,b2128,b4287,540
511145,b2128,b4105,360
511145,b2128,b3456,540
511145,b2128,b2417,540
511145,b2128,b4032,540
511145,b2128,b4289,540
511145,b2128,b3728,540
511145,b2128,b3567,540
511145,b2128,b3479,540
511145,b2128,b3271,540
511145,b2128,b3542,540
511145,b2128,b3450,540
511145,b2128,b3749,540
511145,b2128,b2201,540
511145,b2128,b2180,540
511145,b2128,b3201,540
511145,b2128,b4460,540
511145,b2128,b2211,540
511145,b2128,b3453,540
511145,b2128,b3460,540
511145,b2128,b4034,540
511145,b2128,b3455,540
511145,b2128,b3486,360
511145,b2128,b3726,540
511145,b2128,b2200,540
511145,b2128,b2178,540
511145,b2128,b2197,540
511145,b2128,b4227,540
511145,b2128,b3917,540
511145,b2128,b3543,540
511145,b2128,b2546,540
511145,b2128,b3194,360
511145,b2128,b2422,540
511145,b2128,b3476,540
511145,b2128,b4288,540
511145,b2128,b4230,540
511145,b2128,b2548,540
511145,b2128,b4033,540
511145,b2128,b4035,540
511145,b2128,b4261,540
511145,b2128,b2307,540
511145,b2128,b4231,540
511145,b2128,b3454,540
511145,b2128,b2148,540
511145,b2128,b2198,540
511145,b2128,b3544,540
511145,b2129,b3728,540
511145,b2129,b4289,540
511145,b2129,b4032,540
511145,b2129,b3479,540
511145,b2129,b3271,540
511145,b2129,b3567,540
511145,b2129,b3542,540
511145,b2129,b2201,540
511145,b2129,b3201,540
511145,b2129,b3455,540
511145,b2129,b3460,540
511145,b2129,b3453,540
511145,b2129,b2178,540
511145,b2129,b2200,540
511145,b2129,b3917,540
511145,b2129,b3194,360
511145,b2129,b4033,540
511145,b2129,b4230,540
511145,b2129,b4288,540
511145,b2129,b4035,540
511145,b2129,b4231,540
511145,b2129,b3544,540
511145,b2129,b2310,540
511145,b2129,b3541,540
511145,b2129,b3725,540
511145,b2129,b3750,540
511145,b2129,b2308,540
511145,b2129,b3751,540
511145,b2129,b2547,540
511145,b2129,b3269,540
511145,b2129,b3727,540
511145,b2129,b3458,540
511145,b2129,b2423,540
511145,b2129,b3566,540
511145,b2129,b4086,540
511145,b2129,b2678,540
511145,b2129,b3452,540
511145,b2129,b4262,540
511145,b2129,b2306,540
511145,b2129,b2679,540
511145,b2129,b2417,540
511145,b2129,b3749,540
511145,b2129,b3450,540
511145,b2129,b2180,540
511145,b2129,b2211,540
511145,b2129,b4460,540
511145,b2129,b3486,360
511145,b2129,b4034,540
511145,b2129,b3726,540
511145,b2129,b2197,540
511145,b2129,b4227,540
511145,b2129,b2422,540
511145,b2129,b3476,540
511145,b2129,b3543,540
511145,b2129,b2546,540
511145,b2129,b2548,540
511145,b2129,b4261,540
511145,b2129,b3454,540
511145,b2129,b2307,540
511145,b2129,b2198,540
511145,b2129,b2148,540
511145,b2129,b3485,360
511145,b2129,b3451,540
511145,b2129,b2199,540
511145,b2129,b2424,540
511145,b2129,b2131,900
511145,b2129,b4088,540
511145,b2129,b4087,540
511145,b2129,b3540,540
511145,b2129,b2309,540
511145,b2129,b3568,540
511145,b2129,b3477,540
511145,b2129,b3270,540
511145,b2129,b3480,540
511145,b2129,b3020,360
511145,b2129,b4290,540
511145,b2129,b2150,540
511145,b2129,b3457,540
511145,b2129,b2130,900
511145,b2129,b2177,540
511145,b2129,b4513,540
511145,b2129,b2425,540
511145,b2129,b4485,540
511145,b2129,b3478,540
511145,b2129,b2149,540
511145,b2129,b2677,540
511145,b2129,b3456,540
511145,b2129,b4105,360
511145,b2129,b2179,540
511145,b2129,b4287,540
511145,b2130,b3453,540
511145,b2130,b3460,540
511145,b2130,b4034,540
511145,b2130,b3455,540
511145,b2130,b3486,360
511145,b2130,b3726,540
511145,b2130,b3201,540
511145,b2130,b4460,540
511145,b2130,b2211,540
511145,b2130,b3542,540
511145,b2130,b3450,540
511145,b2130,b3749,540
511145,b2130,b2201,540
511145,b2130,b2180,540
511145,b2130,b4032,540
511145,b2130,b3728,540
511145,b2130,b4289,540
511145,b2130,b3567,540
511145,b2130,b3479,540
511145,b2130,b3271,540
511145,b2130,b2307,540
511145,b2130,b4231,540
511145,b2130,b3454,540
511145,b2130,b2198,540
511145,b2130,b2148,540
511145,b2130,b3544,540
511145,b2130,b4035,540
511145,b2130,b4261,540
511145,b2130,b3543,540
511145,b2130,b2546,540
511145,b2130,b3194,360
511145,b2130,b2422,540
511145,b2130,b3476,540
511145,b2130,b4288,540
511145,b2130,b4230,540
511145,b2130,b2548,540
511145,b2130,b4033,540
511145,b2130,b2200,540
511145,b2130,b2178,540
511145,b2130,b2197,540
511145,b2130,b4227,540
511145,b2130,b3917,540
511145,b2130,b3566,540
511145,b2130,b3020,360
511145,b2130,b4290,540
511145,b2130,b2423,540
511145,b2130,b3457,540
511145,b2130,b2150,540
511145,b2130,b4086,540
511145,b2130,b3568,540
511145,b2130,b2547,540
511145,b2130,b3269,540
511145,b2130,b2309,540
511145,b2130,b3480,540
511145,b2130,b3458,540
511145,b2130,b3270,540
511145,b2130,b3727,540
511145,b2130,b3477,540
511145,b2130,b2308,540
511145,b2130,b2199,540
511145,b2130,b3750,540
511145,b2130,b2424,540
511145,b2130,b2131,900
511145,b2130,b3540,540
511145,b2130,b4087,540
511145,b2130,b4088,540
511145,b2130,b3751,540
511145,b2130,b2310,540
511145,b2130,b3451,540
511145,b2130,b3485,360
511145,b2130,b3725,540
511145,b2130,b3541,540
511145,b2130,b2179,540
511145,b2130,b4287,540
511145,b2130,b4105,360
511145,b2130,b3456,540
511145,b2130,b2417,540
511145,b2130,b3478,540
511145,b2130,b4485,540
511145,b2130,b2425,540
511145,b2130,b2677,540
511145,b2130,b2149,540
511145,b2130,b4513,540
511145,b2130,b2306,540
511145,b2130,b4262,540
511145,b2130,b2679,540
511145,b2130,b3452,540
511145,b2130,b2678,540
511145,b2130,b2177,540
511145,b2131,b2679,540
511145,b2131,b4262,540
511145,b2131,b2306,540
511145,b2131,b2678,540
511145,b2131,b3452,540
511145,b2131,b2417,540
511145,b2131,b3751,540
511145,b2131,b3750,540
511145,b2131,b2308,540
511145,b2131,b3541,540
511145,b2131,b3725,540
511145,b2131,b2310,540
511145,b2131,b4086,540
511145,b2131,b2423,540
511145,b2131,b3566,540
511145,b2131,b3727,540
511145,b2131,b3458,540
511145,b2131,b3269,540
