organism,id1,id2,experimental
511145,b0015,b2522,206
511145,b0015,b2096,582
511145,b0015,b4309,199
511145,b0015,b2414,79
511145,b0015,b2551,61
511145,b0015,b1276,283
511145,b0015,b2908,91
511145,b0015,b3303,468
511145,b0015,b3320,619
511145,b0015,b3234,66
511145,b0015,b1807,99
511145,b0015,b3168,151
511145,b0015,b1393,256
511145,b0015,b2779,78
511145,b0015,b3619,256
511145,b0015,b2281,246
511145,b0015,b3170,93
511145,b0015,b0476,199
511145,b0015,b2936,145
511145,b0015,b1937,99
511145,b0015,b0487,276
511145,b0015,b3230,550
511145,b0015,b3300,102
511145,b0015,b3500,62
511145,b0015,b4174,90
511145,b0015,b3812,91
511145,b0015,b4211,258
511145,b0015,b3152,258
511145,b0015,b0893,105
511145,b0015,b2232,89
511145,b0015,b0115,77
511145,b0015,b1094,619
511145,b0015,b3076,90
511145,b0015,b3870,80
511145,b0015,b3165,415
511145,b0015,b3650,99
511145,b0015,b3985,137
511145,b0015,b0752,77
511145,b0015,b2216,83
511145,b0015,b0888,93
511145,b0015,b1103,91
511145,b0015,b3308,475
511145,b0015,b0884,99
511145,b0015,b4025,83
511145,b0015,b0231,78
511145,b0015,b0049,89
511145,b0015,b0990,65
511145,b0015,b1860,500
511145,b0015,b3980,69
511145,b0015,b2508,83
511145,b0015,b0088,99
511145,b0015,b3775,90
511145,b0015,b3312,81
511145,b0015,b3835,80
511145,b0015,b2284,279
511145,b0015,b0674,88
511145,b0015,b0880,65
511145,b0015,b2114,63
511145,b0015,b0407,93
511145,b0015,b3185,538
511145,b0015,b2675,93
511145,b0016,b1078,173
511145,b0016,b2480,80
511145,b0020,b0881,500
511145,b0023,b2960,113
511145,b0023,b3297,992
511145,b0023,b0169,945
511145,b0023,b0820,616
511145,b0023,b1716,945
511145,b0023,b3590,807
511145,b0023,b4147,981
511145,b0023,b2926,94
511145,b0023,b3340,934
511145,b0023,b1831,63
511145,b0023,b4506,926
511145,b0023,b0191,800
511145,b0023,b3231,999
511145,b0023,b1207,78
511145,b0023,b0957,800
511145,b0023,b3707,800
511145,b0023,b0949,616
511145,b0023,b2331,800
511145,b0023,b4202,945
511145,b0023,b2517,53
511145,b0023,b3702,114
511145,b0023,b2609,945
511145,b0023,b0051,800
511145,b0023,b4375,800
511145,b0023,b3304,945
511145,b0023,b3981,800
511145,b0023,b0877,93
511145,b0023,b3169,800
511145,b0023,b4226,110
511145,b0023,b3287,975
511145,b0023,b3352,616
511145,b0023,b3339,999
511145,b0023,b3298,945
511145,b0023,b1719,88
511145,b0023,b3319,945
511145,b0023,b2830,113
511145,b0023,b3197,54
511145,b0023,b1269,115
511145,b0023,b3186,945
511145,b0023,b0214,99
511145,b0023,b1717,945
511145,b0023,b3305,945
511145,b0023,b0172,886
511145,b0023,b0296,926
511145,b0023,b2784,999
511145,b0023,b3302,945
511145,b0023,b3636,945
511145,b0023,b3065,945
511145,b0023,b4203,945
511145,b0023,b3295,979
511145,b0023,b4179,73
511145,b0023,b3310,945
511145,b0023,b3301,945
511145,b0023,b4550,999
511145,b0023,b2171,281
511145,b0023,b3247,82
511145,b0023,b3311,945
511145,b0023,b3180,53
511145,b0023,b4200,945
511145,b0023,b3309,945
511145,b0023,b0436,800
511145,b0023,b3988,800
511145,b0023,b3321,999
511145,b0023,b1086,86
511145,b0023,b0179,92
511145,b0023,b3341,945
511145,b0023,b1823,96
511145,b0023,b3300,800
511145,b0023,b3230,945
511145,b0023,b3780,109
511145,b0023,b4391,616
511145,b0023,b3170,800
511145,b0023,b3203,990
511145,b0023,b2569,986
511145,b0023,b3167,800
511145,b0023,b0953,800
511145,b0023,b3984,945
511145,b0023,b3165,945
511145,b0023,b3870,99
511145,b0023,b0736,56
511145,b0023,b1089,945
511145,b0023,b0884,455
511145,b0023,b3308,945
511145,b0023,b3936,926
511145,b0023,b3983,999
511145,b0023,b3980,800
511145,b0023,b0168,110
511145,b0023,b1211,850
511145,b0023,b2610,455
511145,b0023,b2891,975
511145,b0023,b3985,999
511145,b0023,b3306,945
511145,b0023,b2606,945
511145,b0023,b3185,945
511145,b0023,b0880,79
511145,b0023,b3986,934
511145,b0023,b3312,945
511145,b0023,b0911,800
511145,b0023,b3315,945
511145,b0023,b3556,800
511145,b0023,b3299,932
511145,b0023,b3982,800
511145,b0023,b3162,73
511145,b0023,b3164,81
511145,b0023,b3318,945
511145,b0023,b1084,101
511145,b0023,b3317,945
511145,b0023,b3649,809
511145,b0023,b2938,500
511145,b0023,b4161,819
511145,b0023,b0470,108
511145,b0023,b3296,945
511145,b0023,b3316,945
511145,b0023,b2597,620
511145,b0023,b0093,800
511145,b0023,b2185,945
511145,b0023,b3294,945
511145,b0023,b1452,53
511145,b0023,b3314,945
511145,b0023,b3703,945
511145,b0023,b2620,934
511145,b0023,b3342,945
511145,b0023,b3704,113
511145,b0023,b3307,945
511145,b0023,b3987,807
511145,b0023,b3168,685
511145,b0023,b1718,484
511145,b0023,b3320,945
511145,b0023,b3303,949
511145,b0023,b0693,500
511145,b0023,b0097,800
511145,b0023,b3313,945
511145,b0023,b3637,945
511145,b0025,b0446,73
511145,b0025,b0844,73
511145,b0025,b2752,81
511145,b0025,b1198,511
511145,b0025,b2315,71
511145,b0025,b1461,99
511145,b0025,b0776,77
511145,b0025,b0026,70
511145,b0025,b2762,81
511145,b0025,b2383,204
511145,b0025,b3670,99
511145,b0025,b0822,73
511145,b0025,b1207,108
511145,b0025,b0078,108
511145,b0025,b0114,126
511145,b0025,b3947,204
511145,b0025,b0766,73
511145,b0025,b2819,603
511145,b0025,b4142,108
511145,b0025,b0437,78
511145,b0025,b3697,73
511145,b0025,b4065,73
511145,b0025,b4242,64
511145,b0025,b1103,99
511145,b0025,b3826,73
511145,b0025,b3780,64
511145,b0025,b1094,125
511145,b0026,b1719,150
511145,b0026,b3319,77
511145,b0026,b3339,151
511145,b0026,b2907,63
511145,b0026,b1713,194
511145,b0026,b1611,74
511145,b0026,b0826,121
511145,b0026,b3304,79
511145,b0026,b0642,554
511145,b0026,b0489,83
511145,b0026,b1876,620
511145,b0026,b2989,156
511145,b0026,b4129,294
511145,b0026,b0194,696
511145,b0026,b0659,87
511145,b0026,b0127,85
511145,b0026,b3729,79
511145,b0026,b2935,132
511145,b0026,b1000,83
511145,b0026,b3186,87
511145,b0026,b3992,121
511145,b0026,b3295,86
511145,b0026,b4019,70
511145,b0026,b0033,73
511145,b0026,b4175,83
511145,b0026,b2526,79
511145,b0026,b0780,542
511145,b0026,b3321,89
511145,b0026,b2287,77
511145,b0026,b0109,74
511145,b0026,b3592,156
511145,b0026,b2568,99
511145,b0026,b3256,80
511145,b0026,b3309,89
511145,b0026,b2501,147
511145,b0026,b2614,68
511145,b0026,b3486,85
511145,b0026,b2697,184
511145,b0026,b2195,76
511145,b0026,b3741,89
511145,b0026,b0728,72
511145,b0026,b3229,156
511145,b0026,b1854,99
511145,b0026,b2926,108
511145,b0026,b2370,65
511145,b0026,b4142,86
511145,b0026,b3297,89
511145,b0026,b2890,282
511145,b0026,b2559,65
511145,b0026,b2302,156
511145,b0026,b1479,83
511145,b0026,b1676,99
511145,b0026,b3018,90
511145,b0026,b1264,65
511145,b0026,b0907,91
511145,b0026,b3210,65
511145,b0026,b0680,618
511145,b0026,b3569,122
511145,b0026,b0930,618
511145,b0026,b1812,65
511145,b0026,b4143,88
511145,b0026,b3847,139
511145,b0026,b1120,138
511145,b0026,b2465,132
511145,b0026,b0914,68
511145,b0026,b1559,83
511145,b0026,b2836,92
511145,b0026,b3117,65
511145,b0026,b0028,76
511145,b0026,b3384,78
511145,b0026,b2301,156
511145,b0026,b2542,77
511145,b0026,b2411,542
511145,b0026,b2385,139
511145,b0026,b3751,779
511145,b0026,b3317,89
511145,b0026,b0975,779
511145,b0026,b3172,80
511145,b0026,b0437,90
511145,b0026,b3987,79
511145,b0026,b2329,108
511145,b0026,b3316,90
511145,b0026,b3772,65
511145,b0026,b3314,90
511145,b0026,b0424,500
511145,b0026,b4253,779
511145,b0026,b3862,90
511145,b0026,b2908,139
511145,b0026,b3303,90
511145,b0026,b0144,618
511145,b0026,b4258,109
511145,b0026,b1454,156
511145,b0026,b0650,79
511145,b0026,b0726,93
511145,b0026,b2069,79
511145,b0026,b1089,84
511145,b0026,b4174,83
511145,b0026,b3844,65
511145,b0026,b1652,88
511145,b0026,b0838,156
511145,b0026,b3165,89
511145,b0026,b2463,134
511145,b0026,b3306,89
511145,b0026,b0888,108
511145,b0026,b0473,78
511145,b0026,b0168,94
511145,b0026,b2400,618
511145,b0026,b3980,122
511145,b0026,b1829,65
511145,b0026,b0422,108
511145,b0026,b0134,56
511145,b0026,b1635,156
511145,b0026,b0674,164
511145,b0026,b1830,99
511145,b0026,b2114,619
511145,b0027,b3176,108
511145,b0027,b1676,99
511145,b0027,b0166,111
511145,b0027,b1854,99
511145,b0027,b2048,94
511145,b0027,b2608,108
511145,b0027,b0107,99
511145,b0027,b0633,108
511145,b0027,b1830,99
511145,b0027,b0470,108
511145,b0027,b3326,99
511145,b0027,b0567,99
511145,b0028,b2281,128
511145,b0028,b0761,99
511145,b0028,b2607,99
511145,b0028,b3342,75
511145,b0028,b3307,162
511145,b0028,b3314,576
511145,b0028,b3212,64
511145,b0028,b3303,83
511145,b0028,b0169,582
511145,b0028,b3349,55
511145,b0028,b1870,90
511145,b0028,b3321,55
511145,b0028,b2878,91
511145,b0028,b3341,82
511145,b0028,b3301,54
511145,b0029,b1098,108
511145,b0029,b1204,810
511145,b0029,b1830,99
511145,b0029,b2530,123
511145,b0029,b0490,188
511145,b0030,b0086,179
511145,b0030,b1939,256
511145,b0030,b1131,95
511145,b0030,b0414,189
511145,b0030,b2066,93
511145,b0030,b2143,83
511145,b0030,b2407,81
511145,b0031,b2472,99
511145,b0031,b4233,99
511145,b0031,b2340,108
511145,b0031,b0213,90
511145,b0031,b2594,199
511145,b0031,b3034,99
511145,b0031,b2400,99
511145,b0031,b3957,94
511145,b0031,b2872,99
511145,b0031,b2791,273
511145,b0031,b2113,108
511145,b0031,b0516,94
511145,b0031,b2779,108
511145,b0031,b0774,108
511145,b0031,b0144,93
511145,b0031,b2551,108
511145,b0031,b2467,99
511145,b0031,b0437,108
511145,b0031,b3612,108
511145,b0031,b3993,99
511145,b0031,b1865,92
511145,b0031,b2500,108
511145,b0031,b0661,93
511145,b0031,b1190,228
511145,b0031,b1687,93
511145,b0031,b0835,108
511145,b0031,b3642,108
511145,b0031,b1024,99
511145,b0031,b0415,108
511145,b0031,b0210,91
511145,b0031,b3833,91
511145,b0031,b0680,93
511145,b0031,b0091,108
511145,b0031,b2494,99
511145,b0031,b1131,108
511145,b0031,b0058,199
511145,b0031,b4382,277
511145,b0031,b2830,92
511145,b0031,b0777,91
511145,b0031,b1086,273
511145,b0031,b3967,108
511145,b0031,b3397,92
511145,b0032,b0407,108
511145,b0032,b0134,53
511145,b0032,b0085,104
511145,b0032,b0888,108
511145,b0032,b3957,94
511145,b0032,b1428,99
511145,b0032,b1207,108
511145,b0032,b3210,91
511145,b0032,b0337,53
511145,b0032,b2370,91
511145,b0032,b2926,108
511145,b0032,b0436,500
511145,b0032,b0179,108
511145,b0032,b0033,999
511145,b0032,b3197,215
511145,b0032,b4006,112
511145,b0032,b3305,108
511145,b0032,b2708,99
511145,b0032,b3774,108
511145,b0032,b2181,500
511145,b0033,b3987,86
511145,b0033,b3772,98
511145,b0033,b3296,98
511145,b0033,b3207,88
511145,b0033,b2908,122
511145,b0033,b2414,64
511145,b0033,b1263,79
511145,b0033,b3771,67
511145,b0033,b2147,81
511145,b0033,b0144,84
511145,b0033,b4258,81
511145,b0033,b3181,111
511145,b0033,b0569,90
511145,b0033,b3384,72
511145,b0033,b0516,79
511145,b0033,b3117,98
511145,b0033,b3318,89
511145,b0033,b2026,77
511145,b0033,b0911,93
511145,b0033,b0525,128
511145,b0033,b2780,133
511145,b0033,b2872,79
511145,b0033,b3517,92
511145,b0033,b1761,69
511145,b0033,b2237,88
511145,b0033,b2599,79
511145,b0033,b3317,88
511145,b0033,b2699,164
511145,b0033,b3957,79
511145,b0033,b2022,77
511145,b0033,b3985,90
511145,b0033,b2400,84
511145,b0033,b3980,80
511145,b0033,b0473,92
511145,b0033,b1835,83
511145,b0033,b0899,82
511145,b0033,b3671,65
511145,b0033,b0339,65
511145,b0033,b2014,82
511145,b0033,b0650,114
511145,b0033,b2319,129
511145,b0033,b0038,65
511145,b0033,b2066,64
511145,b0033,b4174,81
511145,b0033,b1493,92
511145,b0033,b3844,65
511145,b0033,b2069,114
511145,b0033,b2472,79
511145,b0033,b0155,62
511145,b0033,b1022,90
511145,b0033,b3433,129
511145,b0033,b0115,76
511145,b0033,b0893,88
511145,b0033,b4139,61
511145,b0033,b3165,87
511145,b0033,b1241,61
511145,b0033,b4175,81
511145,b0033,b2526,114
511145,b0033,b2878,81
511145,b0033,b3321,103
511145,b0033,b1086,63
511145,b0033,b0073,116
511145,b0033,b1658,111
511145,b0033,b3341,90
511145,b0033,b2954,94
511145,b0033,b2318,140
511145,b0033,b2614,77
511145,b0033,b0436,500
511145,b0033,b3256,81
511145,b0033,b3339,80
511145,b0033,b3298,86
511145,b0033,b3289,83
511145,b0033,b0512,85
511145,b0033,b2421,64
511145,b0033,b1800,116
511145,b0033,b2708,69
511145,b0033,b1876,81
511145,b0033,b3430,87
511145,b0033,b3732,78
511145,b0033,b0474,84
511145,b0033,b0194,93
511145,b0033,b0077,65
511145,b0033,b1131,78
511145,b0033,b3729,89
511145,b0033,b2871,98
511145,b0033,b0060,65
511145,b0033,b1000,90
511145,b0033,b3018,65
511145,b0033,b0680,84
511145,b0033,b3569,111
511145,b0033,b2937,77
511145,b0033,b1778,108
511145,b0033,b3648,65
511145,b0033,b0945,81
511145,b0033,b3178,76
511145,b0033,b3231,86
511145,b0033,b4143,90
511145,b0033,b1851,67
511145,b0033,b3642,93
511145,b0033,b3533,90
511145,b0033,b3363,128
511145,b0033,b0363,90
511145,b0033,b0072,89
511145,b0033,b2836,81
511145,b0033,b0126,65
511145,b0033,b2300,66
511145,b0033,b0728,88
511145,b0033,b0727,76
511145,b0033,b0932,85
511145,b0033,b1854,74
511145,b0033,b2873,85
511145,b0033,b2370,62
511145,b0033,b3340,83
511145,b0033,b2020,72
511145,b0033,b0451,65
511145,b0033,b0169,92
511145,b0034,b3357,112
511145,b0034,b1976,156
511145,b0035,b2438,90
511145,b0035,b2582,163
511145,b0035,b0492,163
511145,b0035,b3530,163
511145,b0035,b3210,89
511145,b0035,b2456,93
511145,b0035,b0126,312
511145,b0035,b3781,163
511145,b0035,b0976,157
511145,b0035,b2457,90
511145,b0035,b0339,312
511145,b0036,b3986,243
511145,b0036,b0919,82
511145,b0036,b3026,215
511145,b0036,b2786,666
511145,b0036,b0771,270
511145,b0036,b2567,395
511145,b0036,b4069,63
511145,b0036,b2606,513
511145,b0036,b3185,547
511145,b0036,b3671,126
511145,b0036,b3529,261
511145,b0036,b3846,82
511145,b0036,b1489,261
511145,b0036,b3908,283
511145,b0036,b2216,215
511145,b0036,b2662,79
511145,b0036,b2770,82
511145,b0036,b3306,476
511145,b0036,b3308,284
511145,b0036,b3983,535
511145,b0036,b0049,61
511145,b0036,b1609,215
511145,b0036,b1089,387
511145,b0036,b0868,242
511145,b0036,b2769,85
511145,b0036,b0041,82
511145,b0036,b1387,93
511145,b0036,b1094,79
511145,b0036,b1253,86
511145,b0036,b3165,557
511145,b0036,b1698,85
511145,b0036,b2925,188
511145,b0036,b2222,66
511145,b0036,b3656,214
511145,b0036,b2067,261
511145,b0036,b0180,89
511145,b0036,b0221,129
511145,b0036,b2260,88
511145,b0036,b3230,564
511145,b0036,b3072,261
511145,b0036,b0597,64
511145,b0036,b3313,423
511145,b0036,b1276,515
511145,b0036,b0074,60
511145,b0036,b2096,188
511145,b0036,b3637,547
511145,b0036,b1285,261
511145,b0036,b3234,128
511145,b0036,b3320,550
511145,b0036,b3303,557
511145,b0036,b0352,60
511145,b0036,b3619,242
511145,b0036,b0545,274
511145,b0036,b3376,60
511145,b0036,b1697,82
511145,b0036,b0871,126
511145,b0036,b1033,89
511145,b0036,b3342,446
511145,b0036,b3307,452
511145,b0036,b2556,215
511145,b0036,b2185,157
511145,b0036,b3296,399
511145,b0036,b3294,559
511145,b0036,b1882,246
511145,b0036,b1732,93
511145,b0036,b3911,215
511145,b0036,b4190,62
511145,b0036,b2534,130
511145,b0036,b0333,81
511145,b0036,b2341,82
511145,b0036,b1136,61
511145,b0036,b3317,487
511145,b0036,b3117,65
511145,b0036,b2342,269
511145,b0036,b2373,126
511145,b0036,b4003,215
511145,b0036,b2542,186
511145,b0036,b3315,548
511145,b0036,b1386,251
511145,b0036,b3235,128
511145,b0036,b3299,348
511145,b0036,b0993,666
511145,b0036,b3807,243
511145,b0036,b2286,80
511145,b0036,b1395,82
511145,b0036,b2609,562
511145,b0036,b0954,89
511145,b0036,b2016,242
511145,b0036,b1687,62
511145,b0036,b4187,129
511145,b0036,b1235,246
511145,b0036,b1559,256
511145,b0036,b1701,88
511145,b0036,b2836,93
511145,b0036,b0044,82
511145,b0036,b1397,269
511145,b0036,b3210,666
511145,b0036,b3018,79
511145,b0036,b4399,215
511145,b0036,b3137,188
511145,b0036,b1778,243
511145,b0036,b4506,348
511145,b0036,b3404,215
511145,b0036,b1656,283
511145,b0036,b1129,215
511145,b0036,b2052,242
511145,b0036,b3178,149
511145,b0036,b3231,545
511145,b0036,b0039,129
511145,b0036,b2370,666
511145,b0036,b2224,269
511145,b0036,b0386,88
511145,b0036,b1302,79
511145,b0036,b3297,405
511145,b0036,b0169,513
511145,b0036,b2218,666
511145,b0036,b0037,88
511145,b0036,b1716,330
511145,b0036,b3878,214
511145,b0036,b3845,269
511145,b0036,b0728,80
511145,b0036,b2541,91
511145,b0036,b0727,92
511145,b0036,b0720,81
511145,b0036,b2255,242
511145,b0036,b1686,64
511145,b0036,b2263,84
511145,b0036,b0047,65
511145,b0036,b2878,89
511145,b0036,b3321,416
511145,b0036,b1773,188
511145,b0036,b0414,57
511145,b0036,b3341,520
511145,b0036,b3301,549
511145,b0036,b4200,528
511145,b0036,b3309,214
511145,b0036,b3311,499
511145,b0036,b4112,215
511145,b0036,b1241,89
511145,b0036,b3310,446
511145,b0036,b1805,88
511145,b0036,b3636,560
511145,b0036,b0773,274
511145,b0036,b0335,63
511145,b0036,b3305,446
511145,b0036,b0077,126
511145,b0036,b0161,128
511145,b0036,b3186,367
511145,b0036,b1000,256
511145,b0036,b0042,85
511145,b0036,b3298,452
511145,b0036,b1411,83
511145,b0036,b3319,540
511145,b0036,b2844,269
511145,b0036,b1378,80
511145,b0036,b1695,129
511145,b0037,b3051,112
511145,b0037,b0144,206
511145,b0037,b3303,270
511145,b0037,b3320,580
511145,b0037,b2834,140
511145,b0037,b1393,88
511145,b0037,b2779,79
511145,b0037,b0841,167
511145,b0037,b4309,192
511145,b0037,b1263,87
511145,b0037,b1276,59
511145,b0037,b3313,251
511145,b0037,b3316,251
511145,b0037,b3296,270
511145,b0037,b3314,251
511145,b0037,b3294,546
511145,b0037,b3342,270
511145,b0037,b0869,206
511145,b0037,b0183,251
511145,b0037,b3987,217
511145,b0037,b3307,251
511145,b0037,b3317,542
511145,b0037,b2341,88
511145,b0037,b3649,253
511145,b0037,b2184,253
511145,b0037,b3904,90
511145,b0037,b0525,285
511145,b0037,b3315,269
511145,b0037,b3318,272
511145,b0037,b3611,250
511145,b0037,b2342,59
511145,b0037,b4069,63
511145,b0037,b0880,88
511145,b0037,b1557,88
511145,b0037,b1394,88
511145,b0037,b3312,251
511145,b0037,b2284,251
511145,b0037,b0506,500
511145,b0037,b2285,251
511145,b0037,b3983,479
511145,b0037,b3308,251
511145,b0037,b3527,204
511145,b0037,b0049,89
511145,b0037,b2400,206
511145,b0037,b3908,281
511145,b0037,b0851,242
511145,b0037,b3846,88
511145,b0037,b1094,593
511145,b0037,b1765,242
511145,b0037,b3165,269
511145,b0037,b2668,250
511145,b0037,b4174,71
511145,b0037,b1387,106
511145,b0037,b4211,206
511145,b0037,b3152,206
511145,b0037,b0476,192
511145,b0037,b2281,186
511145,b0037,b2222,89
511145,b0037,b4029,167
511145,b0037,b1494,204
511145,b0037,b3301,583
511145,b0037,b1406,140
511145,b0037,b3001,140
511145,b0037,b3311,558
511145,b0037,b0799,199
511145,b0037,b3309,580
511145,b0037,b2562,186
511145,b0037,b3321,270
511145,b0037,b4054,210
511145,b0037,b3341,269
511145,b0037,b2283,251
511145,b0037,b0928,210
511145,b0037,b2072,93
511145,b0037,b3295,229
511145,b0037,b3310,544
511145,b0037,b1241,106
511145,b0037,b0578,242
511145,b0037,b4175,71
511145,b0037,b2488,186
511145,b0037,b2455,106
511145,b0037,b1000,279
511145,b0037,b3186,546
511145,b0037,b3305,475
511145,b0037,b0419,140
511145,b0037,b0984,167
511145,b0037,b0335,63
511145,b0037,b0659,446
511145,b0037,b0194,95
511145,b0037,b1378,186
511145,b0037,b2844,59
511145,b0037,b3304,272
511145,b0037,b0489,71
511145,b0037,b0423,250
511145,b0037,b3319,259
511145,b0037,b1411,189
511145,b0037,b3298,222
511145,b0037,b2836,89
511145,b0037,b1559,279
511145,b0037,b3642,65
511145,b0037,b1008,242
511145,b0037,b3363,285
511145,b0037,b1656,281
511145,b0037,b2919,88
511145,b0037,b3231,584
511145,b0037,b3425,250
511145,b0037,b3018,89
511145,b0037,b1397,59
511145,b0037,b0680,206
511145,b0037,b1808,199
511145,b0037,b0169,276
511145,b0037,b3845,59
511145,b0037,b1771,140
511145,b0037,b2224,59
511145,b0037,b0586,272
511145,b0037,b1308,250
511145,b0037,b1278,167
511145,b0037,b2255,65
511145,b0037,b2720,186
511145,b0037,b3947,65
511145,b0037,b2263,95
511145,b0037,b0349,95
511145,b0037,b3357,69
511145,b0037,b2195,236
511145,b0038,b0041,65
511145,b0038,b1387,62
511145,b0038,b2770,65
511145,b0038,b1697,65
511145,b0038,b4011,188
511145,b0038,b0043,92
511145,b0038,b4386,72
511145,b0038,b1241,62
511145,b0039,b0161,72
511145,b0039,b3863,54
511145,b0039,b0077,83
511145,b0039,b0318,89
511145,b0039,b1378,242
511145,b0039,b1800,90
511145,b0039,b2844,77
511145,b0039,b0042,355
511145,b0039,b1700,89
511145,b0039,b2287,199
511145,b0039,b0073,90
511145,b0039,b0414,89
511145,b0039,b2562,242
511145,b0039,b2488,242
511145,b0039,b2764,78
511145,b0039,b3845,77
511145,b0039,b3081,65
511145,b0039,b1099,85
511145,b0039,b3236,80
511145,b0039,b2370,77
511145,b0039,b2224,77
511145,b0039,b2263,251
511145,b0039,b0349,242
511145,b0039,b2720,242
511145,b0039,b0720,62
511145,b0039,b0728,101
511145,b0039,b4051,78
511145,b0039,b3253,78
511145,b0039,b0727,104
511145,b0039,b2767,89
511145,b0039,b2836,62
511145,b0039,b1687,63
511145,b0039,b0421,100
511145,b0039,b1395,84
511145,b0039,b0723,69
511145,b0039,b4143,90
511145,b0039,b2919,129
511145,b0039,b0044,89
511145,b0039,b1397,77
511145,b0039,b3018,62
511145,b0039,b1136,91
511145,b0039,b2341,171
511145,b0039,b0333,62
511145,b0039,b1761,60
511145,b0039,b2286,693
511145,b0039,b2905,147
511145,b0039,b3235,72
511145,b0039,b2373,83
511145,b0039,b2342,77
511145,b0039,b1393,129
511145,b0039,b0352,85
511145,b0039,b3234,72
511145,b0039,b1009,277
511145,b0039,b1276,53
511145,b0039,b0074,85
511145,b0039,b1732,140
511145,b0039,b4232,73
511145,b0039,b0871,83
511145,b0039,b1697,349
511145,b0039,b0115,104
511145,b0039,b0041,349
511145,b0039,b2769,355
511145,b0039,b1387,86
511145,b0039,b1698,355
511145,b0039,b2281,242
511145,b0039,b3412,251
511145,b0039,b3671,83
511145,b0039,b3660,65
511145,b0039,b1394,129
511145,b0039,b0686,277
511145,b0039,b0919,95
511145,b0039,b0356,88
511145,b0039,b0049,43
511145,b0039,b2770,349
